Connect to JDData status: True
report first level market breadth
HS300 index
0           0  58737674  000860.XSHE   62.7962          0.8447    5.6627    2.7846    86.2755      74176.6953    445.6536       74176.6953                445.6536  2020-09-29       55.0714


-----Stock trend report: 招商蛇口-----
{'code': '001979.XSHE', 'display_name': '招商蛇口', 'name': 'ZSSK', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: False
long arrange: False
ema5 bias: -1.28%
ema20 bias: -2.93%
ema5 > ema20: True
ema5 angle
0   -5.108001
1   -4.550704
2   -2.465719
3    9.348479
4    5.696420
ema20 angle
0   -3.882153
1   -3.839456
2   -3.311608
3    0.165344
4   -0.014104
NATR
108    2.206779
109    2.049152
110    2.130949
111    2.187928
112    2.189589
113    2.168658
114    2.158457
115    2.075607
116    2.296049
117    2.249635
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58738100  001979.XSHE   10.0013          0.1048    1.7158    1.1443   -49.4083       792231.75   1204.9845       792188.125               1204.9181  2020-09-29        7.5156


-----Stock trend report: 欧菲光-----
{'code': '002456.XSHE', 'display_name': '欧菲光', 'name': 'OFG', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -1.44%
ema20 bias: -7.17%
ema5 > ema20: True
ema5 angle
0    -0.803236
1    -3.396324
2    11.150172
3    14.827994
4     6.644415
ema20 angle
0   -5.190789
1   -5.510772
2   -1.126947
3    1.162782
4    0.069974
NATR
108    4.645125
109    4.394114
110    4.474563
111    4.315882
112    4.217600
113    3.997373
114    3.884320
115    3.772911
116    3.597217
117    3.528471
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58737311  002456.XSHE   39.5979          1.1999    3.9509    0.7567  1426.4426     269473.9375     392.354      266850.0625                388.5337  2020-09-29       76.9545


-----Stock trend report: 申通快递-----
{'code': '002468.XSHE', 'display_name': '申通快递', 'name': 'STKD', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: False
long arrange: False
ema5 bias: -1.24%
ema20 bias: -2.97%
ema5 > ema20: True
ema5 angle
0   -6.865059
1   -7.421727
2   -0.010055
3    5.136103
4    5.327716
ema20 angle
0   -3.707490
1   -4.170215
2   -2.359644
3   -0.662778
4   -0.054010
NATR
108    3.667240
109    3.756620
110    3.798992
111    3.898720
112    3.953008
113    3.780090
114    3.677736
115    3.510881
116    3.341041
117    3.269168
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58736102  002468.XSHE    36.038          0.4784    2.5736    1.0366  7741.1436     153080.2188    232.9881      149204.5625                227.0893  2020-09-29       16.5438


-----Stock trend report: 视源股份-----
{'code': '002841.XSHE', 'display_name': '视源股份', 'name': 'SYGF', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: True
long arrange: False
ema5 bias: -0.23%
ema20 bias: 0.23%
ema5 > ema20: False
ema5 angle
0    25.001973
1    24.270583
2    24.888116
3     0.532212
4     3.216218
ema20 angle
0   -1.402788
1    1.022274
2    3.594088
3   -1.654529
4   -0.678830
NATR
108    2.834715
109    2.812143
110    2.921008
111    2.825392
112    2.854019
113    2.799453
114    2.806800
115    2.746487
116    2.751439
117    2.633310
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58738855  002841.XSHE   40.8224          0.2215    13.325    4.0272    58.9535      66820.7891    648.0948       40032.3008                388.2733  2020-09-29       40.2316


-----Stock trend report: 青农商行-----
{'code': '002958.XSHE', 'display_name': '青农商行', 'name': 'QNSX', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.85%
ema20 bias: -0.45%
ema5 > ema20: False
ema5 angle
0   -1.509613
1   -2.913982
2   -0.225461
3    2.902973
4    1.363759
ema20 angle
0   -0.904777
1   -1.364091
2   -0.743264
3    0.200561
4    0.017759
NATR
108    3.437779
109    3.350853
110    3.303831
111    3.164555
112    2.999581
113    2.913004
114    2.971716
115    2.850453
116    2.891317
117    2.808980
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58735242  002958.XSHE    9.8515          0.8519    1.1383    3.0067     3.5927     555555.5625       285.0      269218.9688                138.1093  2020-09-29       10.0892


-----Stock trend report: 中国广核-----
{'code': '003816.XSHE', 'display_name': '中国广核', 'name': 'ZGGH', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: False
long arrange: False
ema5 bias: -0.65%
ema20 bias: -1.23%
ema5 > ema20: True
ema5 angle
0   -0.438098
1    0.089900
2    0.441895
3    1.058424
4    0.514697
ema20 angle
0   -0.476871
1   -0.322327
2   -0.182497
3    0.053152
4   -0.006477
NATR
108    1.472832
109    1.416721
110    1.463401
111    1.433797
112    1.416212
113    1.385628
114    1.352352
115    1.321212
116    1.331983
117    1.314463
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58736430  003816.XSHE   14.9167          0.1561    1.5776    2.1853    83.6795       5049861.0   1439.2104      975435.5625                277.9991  2020-09-29       15.2045


-----Stock trend report: 华夏银行-----
{'code': '600015.XSHG', 'display_name': '华夏银行', 'name': 'HXYH', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: False
long arrange: False
ema5 bias: -0.51%
ema20 bias: -0.97%
ema5 > ema20: True
ema5 angle
0   -1.088921
1   -0.916942
2   -0.038391
3    1.501946
4    0.619532
ema20 angle
0   -0.656668
1   -0.648694
2   -0.423229
3    0.053610
4   -0.060630
NATR
108    1.319263
109    1.302058
110    1.305431
111    1.258418
112    1.228308
113    1.227578
114    1.211667
115    1.166022
116    1.194769
117    1.158931
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58735745  600015.XSHG    4.5644          0.0978    0.4499    1.0212    -0.9008     1538722.375    944.7756      1282268.625                 787.313  2020-09-29        4.3131


-----Stock trend report: 上港集团-----
{'code': '600018.XSHG', 'display_name': '上港集团', 'name': 'SGJT', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.74%
ema20 bias: -0.61%
ema5 > ema20: False
ema5 angle
0   -1.090172
1   -0.917776
2    0.152039
3    2.010389
4    1.149670
ema20 angle
0   -0.785893
1   -0.765612
2   -0.474458
3    0.116391
4    0.050739
NATR
108    1.793862
109    1.752057
110    1.787782
111    1.853867
112    1.815125
113    1.766688
114    1.712773
115    1.676914
116    1.702968
117    1.667860
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58738263  600018.XSHG    11.386          0.0427     1.176    3.1381     27.995       2317367.5     970.977        2317367.5                 970.977  2020-09-29       10.7145


-----Stock trend report: 中国石化-----
{'code': '600028.XSHG', 'display_name': '中国石化', 'name': 'ZGSH', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.12%
ema20 bias: -1.29%
ema5 > ema20: True
ema5 angle
0   -0.259239
1    0.209143
2    0.521386
3    0.920477
4    0.231732
ema20 angle
0   -0.282150
1   -0.146146
2   -0.023093
3    0.142808
4    0.020073
NATR
108    0.904608
109    0.878579
110    0.895564
111    0.868319
112    0.861383
113    0.836580
114    0.864191
115    0.871080
116    0.892920
117    0.887736
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58737589  600028.XSHG  139.7114          0.0431    0.6802    0.1883   -74.3319      12107121.0   4709.6699        9555777.0               3717.1973  2020-09-29        8.1778


-----Stock trend report: 葛洲坝-----
{'code': '600068.XSHG', 'display_name': '葛洲坝', 'name': 'GZB', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.21%
ema20 bias: -2.33%
ema5 > ema20: True
ema5 angle
0   -0.033235
1   -0.786049
2    1.957983
3    2.831407
4    0.743188
ema20 angle
0   -0.607269
1   -0.767678
2    0.014768
3    0.449890
4    0.079648
NATR
108    1.961836
109    1.872445
110    1.861559
111    1.782713
112    1.721508
113    1.646321
114    1.611171
115    1.617024
116    1.586519
117    1.581542
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58737158  600068.XSHG    6.1507          0.2127    0.8671    0.2657    -8.2584       460477.75    275.3657        460477.75                275.3657  2020-09-29        5.0602


-----Stock trend report: 上海建工-----
{'code': '600170.XSHG', 'display_name': '上海建工', 'name': 'SHJG', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -0.32%
ema20 bias: -0.03%
ema5 > ema20: False
ema5 angle
0   -0.095752
1   -0.445797
2    0.084767
3    0.629443
4    0.419638
ema20 angle
0   -0.191583
1   -0.282470
2   -0.146435
3    0.031213
4    0.028240
NATR
108    1.685965
109    1.616181
110    1.584388
111    1.545326
112    1.494620
113    1.433796
114    1.432464
115    1.390493
116    1.369828
117    1.317479
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58736830  600170.XSHG    8.6102          0.1408     1.042    0.1343     3.0582       890439.75    276.9268        890439.75                276.9268  2020-09-29        7.0461


-----Stock trend report: 新湖中宝-----
{'code': '600208.XSHG', 'display_name': '新湖中宝', 'name': 'XHZB', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: True
long arrange: False
ema5 bias: -0.83%
ema20 bias: 1.87%
ema5 > ema20: False
ema5 angle
0   -1.613953
1   -1.457910
2    0.364744
3    1.961269
4    0.544065
ema20 angle
0   -0.775108
1   -0.810411
2   -0.351303
3    0.173256
4   -0.061513
NATR
108    3.437492
109    3.273885
110    3.353174
111    3.407993
112    3.340581
113    3.345663
114    3.273492
115    3.185459
116    3.084859
117    2.999676
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58735067  600208.XSHG   10.5679          0.5193    0.7922    2.3759   -16.3126      859934.375    291.5177      859817.1875                 291.478  2020-09-29       13.5375


-----Stock trend report: 安迪苏-----
{'code': '600299.XSHG', 'display_name': '安迪苏', 'name': 'ADS', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -1.57%
ema20 bias: -1.71%
ema5 > ema20: True
ema5 angle
0    1.364687
1   -4.808281
2    3.086465
3    7.366371
4    6.061352
ema20 angle
0   -2.926291
1   -4.278947
2   -2.077011
3   -0.352136
4    0.008801
NATR
108    3.446439
109    3.394120
110    3.435598
111    3.314391
112    3.284338
113    3.193677
114    3.258964
115    3.249840
116    3.141404
117    3.074063
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58738907  600299.XSHG   35.3649          0.1388     2.642    3.1144    85.1096      268190.125    350.5245       268190.125                350.5245  2020-09-29       35.3215


-----Stock trend report: 五矿资本-----
{'code': '600390.XSHG', 'display_name': '五矿资本', 'name': 'WKZB', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.70%
ema20 bias: -1.49%
ema5 > ema20: True
ema5 angle
0   -0.273557
1   -1.518915
2    1.278766
3    4.851718
4    2.095384
ema20 angle
0   -1.243173
1   -1.506576
2   -0.708563
3    0.504786
4    0.129319
NATR
108    2.796673
109    2.762811
110    2.758105
111    2.730690
112    2.652788
113    2.575320
114    2.575393
115    2.519518
116    2.513299
117    2.468713
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58738628  600390.XSHG   10.8102          0.1883     0.897    2.1234    45.5185     449806.5312    323.4109      449806.5312                323.4109  2020-09-29       11.8247


-----Stock trend report: 亨通光电-----
{'code': '600487.XSHG', 'display_name': '亨通光电', 'name': 'HTGD', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: False
long arrange: False
ema5 bias: -1.43%
ema20 bias: -4.50%
ema5 > ema20: True
ema5 angle
0   -5.422346
1   -5.139781
2    2.483253
3    9.029471
4    5.101530
ema20 angle
0   -4.384197
1   -4.402269
2   -2.298043
3    0.047827
4   -0.229563
NATR
108    2.461500
109    2.377365
110    2.407553
111    2.421872
112    2.383616
113    2.331238
114    2.275799
115    2.253037
116    2.236555
117    2.183227
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58738914  600487.XSHG   26.3455          0.3858    1.9465    0.8899    73.6189     195276.3125    283.1506      190512.1875                276.2427  2020-09-29       20.7875


-----Stock trend report: 东方明珠-----
{'code': '600637.XSHG', 'display_name': '东方明珠', 'name': 'DFMZ', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -0.70%
ema20 bias: -0.00%
ema5 > ema20: False
ema5 angle
0   -0.985258
1   -2.755617
2    1.407974
3    4.368095
4    2.152763
ema20 angle
0   -1.425419
1   -1.889485
2   -0.782462
3    0.274223
4    0.029839
NATR
108    2.402181
109    2.293291
110    2.326775
111    2.257632
112    2.195707
113    2.105516
114    2.139487
115    2.111787
116    2.075191
117    2.020386
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58738686  600637.XSHG    16.859          0.1874    1.1544    2.6686   -66.8064     341450.0312     334.621      341450.0312                 334.621  2020-09-29       16.3784


-----Stock trend report: 中航资本-----
{'code': '600705.XSHG', 'display_name': '中航资本', 'name': 'ZHZB', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: False
long arrange: False
ema5 bias: -1.52%
ema20 bias: -1.57%
ema5 > ema20: True
ema5 angle
0   -1.354477
1   -1.094006
2    0.607450
3    3.646802
4    1.670075
ema20 angle
0   -1.435501
1   -1.353374
2   -0.842677
3    0.165166
4   -0.068833
NATR
108    3.452588
109    3.404800
110    3.401031
111    3.357366
112    3.459114
113    3.337872
114    3.301762
115    3.193971
116    3.134626
117    3.060584
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58738033  600705.XSHG   12.6609          0.3074    1.2414     2.164    -1.7748     891997.4375    392.4789      888704.3125                391.0299  2020-09-29       12.8113


-----Stock trend report: 国投电力-----
{'code': '600886.XSHG', 'display_name': '国投电力', 'name': 'GTDL', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: True
long arrange: False
ema5 bias: -0.73%
ema20 bias: 3.24%
ema5 > ema20: False
ema5 angle
0   -1.377698
1   -0.918564
2   -2.139317
3   -0.280960
4    1.340331
ema20 angle
0   -0.740513
1   -0.669995
2   -1.042636
3   -0.616014
4   -0.120829
NATR
108    2.555061
109    2.452515
110    2.538537
111    2.537698
112    2.454102
113    2.378888
114    2.288157
115    2.279556
116    2.301032
117    2.227979
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58736512  600886.XSHG   11.0185           0.144    1.6252    1.5191    32.2558     678602.3125    612.0993      678602.3125                612.0993  2020-09-29       12.8715


-----Stock trend report: 宝丰能源-----
{'code': '600989.XSHG', 'display_name': '宝丰能源', 'name': 'BFNY', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: True
long arrange: False
ema5 bias: -2.03%
ema20 bias: 0.18%
ema5 > ema20: False
ema5 angle
0    1.178202
1   -7.197708
2   -4.622831
3    7.374613
4    5.877958
ema20 angle
0   -2.115718
1   -4.199382
2   -3.746344
3   -0.393181
4   -0.082904
NATR
108    4.328143
109    4.205436
110    4.105948
111    4.024211
112    3.905723
113    3.730525
114    3.928825
115    3.903472
116    3.870870
117    3.709906
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58737407  600989.XSHG   19.4459          1.6329    3.3349    5.3456   -22.3829        733336.0    778.8028          73336.0                 77.8828  2020-09-29       20.4847


-----Stock trend report: 春秋航空-----
{'code': '601021.XSHG', 'display_name': '春秋航空', 'name': 'CQHK', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -1.30%
ema20 bias: 4.77%
ema5 > ema20: False
ema5 angle
0   -12.149308
1    -8.354426
2   -17.461965
3    -4.557586
4    16.709253
ema20 angle
0   -7.032676
1   -6.422577
2   -9.299702
3   -6.334630
4    0.029333
NATR
108    3.526236
109    3.527332
110    3.698150
111    3.604131
112    3.530156
113    3.500588
114    3.443332
115    3.490657
116    3.422215
117    3.375591
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58737133  601021.XSHG   71.3275          0.4182    2.8897    3.5257    16.3179      91646.2734    412.4999       91646.2734                412.4999  2020-09-29       22.4062


-----Stock trend report: 中信建投-----
{'code': '601066.XSHG', 'display_name': '中信建投', 'name': 'ZXJT', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -0.25%
ema20 bias: 3.48%
ema5 > ema20: False
ema5 angle
0    -8.058303
1    -9.706632
2    -3.092969
3    29.131290
4     5.419604
ema20 angle
0   -5.598438
1   -6.310838
2   -4.739954
3    5.398602
4    0.369867
NATR
108    4.495334
109    4.392992
110    4.299471
111    4.118043
112    3.927675
113    3.767857
114    3.639611
115    3.601758
116    3.487478
117    3.456556
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58735552  601066.XSHG   49.3768          1.4601    7.7904   21.6372    29.4353        764638.5   3827.0159         131500.0                658.1575  2020-09-29       69.5608


-----Stock trend report: 渝农商行-----
{'code': '601077.XSHG', 'display_name': '渝农商行', 'name': 'YNSX', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: False
long arrange: False
ema5 bias: -0.38%
ema20 bias: -0.52%
ema5 > ema20: True
ema5 angle
0   -0.765847
1   -0.701546
2    0.296219
3    1.915636
4    0.513611
ema20 angle
0   -0.555699
1   -0.557340
2   -0.286005
3    0.232336
4   -0.008059
NATR
108    1.613095
109    1.542916
110    1.549201
111    1.498325
112    1.451107
113    1.393009
114    1.367672
115    1.330885
116    1.409411
117    1.389347
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58735828  601077.XSHG    6.1782          0.5338    0.6288    2.0809    -9.0188       1135700.0      567.85         135700.0                   67.85  2020-09-29        5.8182


-----Stock trend report: 北京银行-----
{'code': '601169.XSHG', 'display_name': '北京银行', 'name': 'BJYH', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: False
long arrange: False
ema5 bias: -0.58%
ema20 bias: -0.55%
ema5 > ema20: False
ema5 angle
0   -0.533782
1   -0.928740
2   -0.237242
3    1.178570
4    0.403847
ema20 angle
0   -0.428864
1   -0.551711
2   -0.390042
3    0.029070
4   -0.082833
NATR
108    1.199867
109    1.163861
110    1.165553
111    1.160423
112    1.120653
113    1.088311
114    1.108628
115    1.070652
116    1.114358
117    1.099269
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58736843  601169.XSHG    4.9579          0.1152    0.5147    1.5665    -3.1217       2114298.5    995.8346      1824801.125                859.4813  2020-09-29        4.6445


-----Stock trend report: 农业银行-----
{'code': '601288.XSHG', 'display_name': '农业银行', 'name': 'NYYH', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: False
long arrange: False
ema5 bias: -0.09%
ema20 bias: -0.86%
ema5 > ema20: True
ema5 angle
0    0.003269
1    0.002180
2    0.001453
3    0.382934
4   -0.126678
ema20 angle
0   -0.049996
1   -0.045234
2   -0.040926
3    0.072106
4   -0.043896
NATR
108    0.883221
109    0.845333
110    0.832796
111    0.818662
112    0.862611
113    0.851115
114    0.880452
115    0.885160
116    0.906347
117    0.914516
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58738509  601288.XSHG    5.5615          0.0328    0.6173    1.7247     4.9566      34998304.0  11094.4619       29405530.0               9321.5527  2020-09-29        5.2308


-----Stock trend report: 三六零-----
{'code': '601360.XSHG', 'display_name': '三六零', 'name': 'SLL', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -1.23%
ema20 bias: -3.68%
ema5 > ema20: True
ema5 angle
0    -5.493350
1    -9.691531
2    -1.748175
3    16.329809
4     7.519028
ema20 angle
0   -4.659013
1   -5.949292
2   -4.031274
3    1.475624
4    0.298603
NATR
108    2.150787
109    2.082222
110    2.245941
111    2.234950
112    2.227022
113    2.165219
114    2.269548
115    2.220635
116    2.335266
117    2.334387
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58737951  601360.XSHG   37.4531           0.435    3.8296    9.5986  -145.7009        676405.5   1141.0961      178923.1719                301.8434  2020-09-29       19.0805


-----Stock trend report: 工商银行-----
{'code': '601398.XSHG', 'display_name': '工商银行', 'name': 'GSYH', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: False
long arrange: False
ema5 bias: -0.12%
ema20 bias: -0.46%
ema5 > ema20: True
ema5 angle
0   -0.229035
1    0.038295
2   -0.165455
3    0.844562
4   -0.200859
ema20 angle
0   -0.154650
1   -0.085354
2   -0.131792
3    0.153595
4   -0.079302
NATR
108    0.892034
109    0.873555
110    0.872778
111    0.855916
112    0.873490
113    0.874244
114    0.868220
115    0.851489
116    0.869103
117    0.886176
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58736541  601398.XSHG    5.9709          0.0429    0.6931    2.0332     4.0216      35640624.0  17499.5469       26961222.0                13237.96  2020-09-29        5.6048


-----Stock trend report: 中国建筑-----
{'code': '601668.XSHG', 'display_name': '中国建筑', 'name': 'ZGJZ', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.04%
ema20 bias: 0.20%
ema5 > ema20: False
ema5 angle
0   -1.021305
1   -0.107986
2    0.309977
3    1.161422
4    0.010445
ema20 angle
0   -0.337449
1   -0.141612
2   -0.018991
3    0.255652
4    0.013037
NATR
108    1.660491
109    1.692850
110    1.706343
111    1.620335
112    1.563801
113    1.517305
114    1.484970
115    1.457527
116    1.465104
117    1.454972
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58737570  601668.XSHG    5.1174           0.287    0.7914    0.1449   320.2235       4196507.0   2119.2361       4125360.25               2083.3069  2020-09-29        5.0601


-----Stock trend report: 中国电建-----
{'code': '601669.XSHG', 'display_name': '中国电建', 'name': 'ZGDJ', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.72%
ema20 bias: -0.93%
ema5 > ema20: True
ema5 angle
0   -0.832263
1   -1.509459
2    0.521330
3    2.637524
4    0.995551
ema20 angle
0   -0.731535
1   -0.934655
2   -0.409170
3    0.284598
4    0.039226
NATR
108    2.220397
109    2.157919
110    2.261248
111    2.211629
112    2.152524
113    2.073567
114    2.121510
115    2.096015
116    2.121367
117    2.080766
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58736885  601669.XSHG    8.1635          0.1294    0.6618    0.1616     -3.303       1529903.5    584.4231      1114440.125                425.7161  2020-09-29        8.0729


-----Stock trend report: 中国中车-----
{'code': '601766.XSHG', 'display_name': '中国中车', 'name': 'ZGZC', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.40%
ema20 bias: -1.76%
ema5 > ema20: True
ema5 angle
0   -0.415554
1   -0.658983
2    0.897484
3    2.315979
4    0.971778
ema20 angle
0   -0.663463
1   -0.709402
2   -0.259900
3    0.255955
4    0.067878
NATR
108    1.552143
109    1.548848
110    1.560195
111    1.516321
112    1.475631
113    1.430072
114    1.410826
115    1.396334
116    1.402364
117    1.372695
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58735648  601766.XSHG    14.769          0.0808    1.1683    0.7114    29.3341       2869886.5   1581.3074       2432779.75               1340.4617  2020-09-29       13.4067


-----Stock trend report: 光大证券-----
{'code': '601788.XSHG', 'display_name': '光大证券', 'name': 'GDZQ', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: True
long arrange: False
ema5 bias: 0.06%
ema20 bias: 4.73%
ema5 > ema20: False
ema5 angle
0     0.542690
1    -7.426726
2    -4.017542
3    14.027775
4    -0.960813
ema20 angle
0   -0.125052
1   -2.349084
2   -1.853070
3    3.176059
4   -0.124676
NATR
108    5.270212
109    5.187426
110    5.065454
111    4.855913
112    4.664666
113    4.541259
114    4.503915
115    4.302572
116    4.183160
117    4.235782
fundamental 
