Connect to JDData status: True
report first level market breadth
HS300 index
-----Stock trend report: 广汽集团-----
{'code': '601238.XSHG', 'display_name': '广汽集团', 'name': 'GQJT', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.07%
ema20 bias: -0.14%
ema5 > ema20: True
ema5 angle
0    -4.367152
1     0.711602
2     5.613008
3    11.430334
4     4.467125
ema20 angle
0   -3.106518
1   -1.776069
2   -0.134118
3    2.114953
4    0.986657
NATR
108    3.463328
109    3.564765
110    3.710057
111    3.590049
112    3.441594
113    3.460149
114    3.400236
115    3.272343
116    3.283059
117    3.301948
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58770814  601238.XSHG   24.2643          0.2948    1.2117    1.7101   -10.5064    1.023793e+06    974.6509        608456.25                579.2503  2020-09-30       14.7283


-----Stock trend report: 邮储银行-----
{'code': '601658.XSHG', 'display_name': '邮储银行', 'name': 'YCYX', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: 0.03%
ema20 bias: -1.58%
ema5 > ema20: True
ema5 angle
0   -0.246313
1    0.026776
2    0.972685
3    1.030379
4    0.877910
ema20 angle
0   -0.333606
1   -0.247269
2    0.049115
3    0.153572
4    0.193513
NATR
108    1.116821
109    1.164574
110    1.129115
111    1.109626
112    1.102383
113    1.091532
114    1.058732
115    1.066131
116    1.141283
117    1.166155
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58772216  601658.XSHG    6.8567          0.5524    0.7649    1.3933    -4.6839       8697856.0   3922.7332      387912.3125                174.9485  2020-09-30        6.4378


-----Stock trend report: 中国核电-----
{'code': '601985.XSHG', 'display_name': '中国核电', 'name': 'ZGHD', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.21%
ema20 bias: 0.88%
ema5 > ema20: False
ema5 angle
0   -0.749939
1    0.836851
2    2.275612
3    0.944831
4    2.156809
ema20 angle
0   -0.691208
1   -0.243437
2    0.270850
3    0.081355
4    0.510131
NATR
108    2.406000
109    2.416204
110    2.330280
111    2.246293
112    2.129605
113    2.137441
114    2.097754
115    2.066370
116    2.010521
117    2.067364
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58772206  601985.XSHG   13.6967           0.115    1.3614    1.4443   -12.1264     1556546.125    683.3237      1556546.125                683.3237  2020-09-30       14.8144


-----Stock trend report: 汇顶科技-----
{'code': '603160.XSHG', 'display_name': '汇顶科技', 'name': 'HDKJ', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: 0.02%
ema20 bias: -9.23%
ema5 > ema20: True
ema5 angle
0   -58.323829
1    44.891711
2    71.870199
3    69.556939
4    24.946824
ema20 angle
0   -45.664357
1   -18.400226
2    20.900717
3    27.935634
4     5.805501
NATR
108    3.554121
109    3.474590
110    3.328595
111    3.386207
112    3.250849
113    3.312614
114    3.290350
115    3.255064
116    3.171477
117    3.201875
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58772817  603160.XSHG    37.869           0.666   10.4841   10.8194    51.0929      45692.2461    718.6933       45253.7031                711.7955  2020-09-30       31.0135


Near EMA20 -----------------------------------------------
-----Stock trend report: 申万宏源-----
{'code': '000166.XSHE', 'display_name': '申万宏源', 'name': 'SWHY', 'type': 'stock', 'parent': None}
above5: False
above20: True
above60: True
long arrange: False
ema5 bias: 0.52%
ema20 bias: 0.92%
ema5 > ema20: False
ema5 angle
0   -1.701765
1    0.774964
2    3.758029
3    1.171890
4   -0.555512
ema20 angle
0   -0.572667
1    0.027528
2    0.952462
3    0.479849
4    0.052188
NATR
108    2.947348
109    2.916054
110    2.821576
111    2.753516
112    2.666781
113    2.734034
114    2.650255
115    2.629192
116    2.615006
117    2.577638
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58773926  000166.XSHE   20.2419          0.2732     1.571    4.8358    -28.904       2503994.5   1329.6211       2253550.75               1196.6354  2020-09-30       23.1827


-----Stock trend report: 长春高新-----
{'code': '000661.XSHE', 'display_name': '长春高新', 'name': 'CCGX', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: False
long arrange: False
ema5 bias: -0.89%
ema20 bias: -4.41%
ema5 > ema20: True
ema5 angle
0     4.585114
1    40.034573
2    77.971992
3    82.564193
4    55.250361
ema20 angle
0   -63.054245
1   -57.257147
2   -12.737629
3    47.484396
4    -3.478182
NATR
108    5.228065
109    5.181382
110    5.024760
111    4.850631
112    4.708969
113    4.663609
114    4.608321
115    4.474847
116    4.390113
117    4.413887
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58772602  000661.XSHE   63.4375          1.4628   16.2769   18.9397   107.8392      40472.0273   1496.0081       34002.1523               1256.8556  2020-09-30       84.2817


-----Stock trend report: 长江证券-----
{'code': '000783.XSHE', 'display_name': '长江证券', 'name': 'CJZQ', 'type': 'stock', 'parent': None}
above5: False
above20: True
above60: True
long arrange: False
ema5 bias: 0.59%
ema20 bias: 1.40%
ema5 > ema20: False
ema5 angle
0   -1.671331
1    1.177123
2    7.051560
3    2.240965
4   -0.797035
ema20 angle
0   -0.802863
1   -0.071640
2    1.735373
3    0.861140
4    0.124378
NATR
108    3.223285
109    3.205294
110    3.107148
111    3.023921
112    2.913356
113    2.938303
114    2.828601
115    2.853117
116    2.827652
117    2.820421
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58771441  000783.XSHE   29.1626           0.419    1.6388    6.6853      8.814        552957.0    443.4715         552957.0                443.4715  2020-09-30       26.6221


-----Stock trend report: 科伦药业-----
{'code': '002422.XSHE', 'display_name': '科伦药业', 'name': 'KLYY', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -0.71%
ema20 bias: 0.74%
ema5 > ema20: False
ema5 angle
0    -8.977005
1     4.271160
2    12.941283
3    10.934412
4     5.642235
ema20 angle
0   -6.684577
1   -3.125803
2    0.115716
3    0.759459
4    0.196063
NATR
108    3.435032
109    3.498964
110    3.335985
111    3.308193
112    3.187717
113    3.149510
114    3.052873
115    2.999031
116    2.935240
117    2.898363
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58773738  002422.XSHE   77.5102          0.5495    2.4816    2.0048   125.2666     143869.0469     319.677      107828.1094                239.5941  2020-09-30        34.086


-----Stock trend report: 视源股份-----
{'code': '002841.XSHE', 'display_name': '视源股份', 'name': 'SYGF', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: False
long arrange: False
ema5 bias: -0.22%
ema20 bias: 0.22%
ema5 > ema20: False
ema5 angle
0    24.270583
1    24.888116
2     0.532212
3     3.216218
4    -0.718344
ema20 angle
0    1.022359
1    3.594164
2   -1.654460
3   -0.678768
4   -1.432363
NATR
108    2.812140
109    2.921006
110    2.825390
111    2.854017
112    2.799451
113    2.806799
114    2.746486
115    2.751438
116    2.633309
117    2.617627
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58774117  002841.XSHE   40.9992          0.2429   13.3827    4.0446    59.2088      66820.7891    650.9013       40032.3008                389.9547  2020-09-30       40.4059


-----Stock trend report: 鹏鼎控股-----
{'code': '002938.XSHE', 'display_name': '鹏鼎控股', 'name': 'PDKG', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: True
long arrange: True
ema5 bias: 2.63%
ema20 bias: 7.42%
ema5 > ema20: False
ema5 angle
0     3.407147
1    30.527392
2   -42.098958
3    32.387168
4   -36.764376
ema20 angle
0    16.372453
1    22.926210
2     0.698916
3    20.020204
4    -0.264539
NATR
108    4.198693
109    4.295333
110    4.153602
111    4.112947
112    4.103507
113    3.972933
114    4.117408
115    4.928491
116    4.785042
117    5.224682
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58773120  002938.XSHE   42.5472          1.1169    6.7701    4.8261     61.858     231143.0781   1321.9073       48016.9727                274.6091  2020-09-30       45.1994


-----Stock trend report: 宝钢股份-----
{'code': '600019.XSHG', 'display_name': '宝钢股份', 'name': 'BGGF', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: True
long arrange: False
ema5 bias: 0.17%
ema20 bias: 1.14%
ema5 > ema20: False
ema5 angle
0    0.485627
1    1.469350
2    1.743185
3    0.207554
4   -0.625547
ema20 angle
0   -0.054585
1    0.278015
2    0.469798
3    0.152228
4   -0.080539
NATR
108    1.760569
109    1.806576
110    1.750125
111    1.672987
112    1.607959
113    1.598643
114    1.579972
115    1.511720
116    1.502700
117    1.477955
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58772490  600019.XSHG   11.0184          0.1733      0.63    0.3956    49.6406      2227128.75   1111.3373       2215598.25               1105.5835  2020-09-30        8.9456


-----Stock trend report: 华能水电-----
{'code': '600025.XSHG', 'display_name': '华能水电', 'name': 'HNSD', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: True
long arrange: True
ema5 bias: 0.41%
ema20 bias: 3.64%
ema5 > ema20: False
ema5 angle
0    0.268027
1    1.706066
2   -0.199184
3    0.440158
4   -0.661454
ema20 angle
0    0.115044
1    0.540610
2    0.107166
3    0.260660
4   -0.036999
NATR
108    2.397022
109    2.487875
110    2.669697
111    2.643536
112    2.730357
113    2.846988
114    2.778743
115    2.777265
116    2.713210
117    2.687053
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58773723  600025.XSHG    18.235          0.5287    1.6489    4.1054  -220.9309       1800000.0       750.6         892800.0                372.2976  2020-09-30       13.5376


-----Stock trend report: 南方航空-----
{'code': '600029.XSHG', 'display_name': '南方航空', 'name': 'NFHK', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: True
long arrange: False
ema5 bias: -0.63%
ema20 bias: 2.90%
ema5 > ema20: False
ema5 angle
0   -2.162877
1   -0.105705
2    2.220244
3    2.624979
4    0.987172
ema20 angle
0   -1.371368
1   -0.858963
2   -0.122408
3    0.216653
4   -0.022249
NATR
108    3.737667
109    3.916203
110    3.816312
111    3.628977
112    3.599784
113    3.483098
114    3.366094
115    3.313459
116    3.176140
117    3.099636
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58773627  600029.XSHG  -12.3263          0.4329    1.2457    0.7388     5.6197      1532930.25    889.0995      811152.0625                470.4682  2020-09-30       33.5383


-----Stock trend report: 葛洲坝-----
{'code': '600068.XSHG', 'display_name': '葛洲坝', 'name': 'GZB', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.09%
ema20 bias: -2.22%
ema5 > ema20: True
ema5 angle
0   -0.786049
1    1.957983
2    2.831407
3    0.743188
4    0.495474
ema20 angle
0   -0.767682
1    0.014764
2    0.449886
3    0.079645
4    0.072060
NATR
108    1.872307
109    1.861431
110    1.782594
111    1.721398
112    1.646219
113    1.611076
114    1.616937
115    1.586440
116    1.581467
117    1.468505
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58772419  600068.XSHG    6.1095          0.2223    0.8613     0.264    -8.2032       460477.75    273.5238        460477.75                273.5238  2020-09-30        5.0264


-----Stock trend report: 中国卫星-----
{'code': '600118.XSHG', 'display_name': '中国卫星', 'name': 'ZGWX', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.69%
ema20 bias: -2.06%
ema5 > ema20: True
ema5 angle
0    -5.257561
1     6.201022
2    25.908971
3    14.422690
4     8.798744
ema20 angle
0   -8.754438
1   -5.185763
2    2.060719
3    0.773872
4    0.427368
NATR
108    4.458504
109    4.502210
110    4.313280
111    4.337003
112    4.147532
113    4.044997
114    3.858011
115    3.726946
116    3.583252
117    3.533532
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58771019  600118.XSHG  133.0507          0.6829    6.7552    6.4914   1938.708     118248.9141    393.1776      118248.9141                393.1776  2020-09-30      117.1487


-----Stock trend report: 上海建工-----
{'code': '600170.XSHG', 'display_name': '上海建工', 'name': 'SHJG', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -0.18%
ema20 bias: -0.01%
ema5 > ema20: False
ema5 angle
0   -0.445797
1    0.084767
2    0.629443
3    0.419638
4    0.279761
ema20 angle
0   -0.282472
1   -0.146437
2    0.031211
3    0.028239
4    0.025549
NATR
108    1.616129
109    1.584339
110    1.545281
111    1.494578
112    1.433757
113    1.432427
114    1.390459
115    1.369797
116    1.317450
117    1.291591
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58772091  600170.XSHG    8.5548          0.1693    1.0353    0.1335     3.0385       890439.75    275.1459        890439.75                275.1459  2020-09-30        7.0008


-----Stock trend report: 新湖中宝-----
{'code': '600208.XSHG', 'display_name': '新湖中宝', 'name': 'XHZB', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: True
long arrange: False
ema5 bias: -0.63%
ema20 bias: 1.81%
ema5 > ema20: False
ema5 angle
0   -1.457910
1    0.364744
2    1.961269
3    0.544065
4    0.362716
ema20 angle
0   -0.810411
1   -0.351303
2    0.173256
3   -0.061514
4   -0.055655
NATR
108    3.273838
109    3.353129
110    3.407950
111    3.340542
112    3.345626
113    3.273458
114    3.185427
115    3.084830
116    2.999649
117    2.928655
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58770326  600208.XSHG   10.5056          0.3705    0.7875    2.3619   -16.2163      859934.375    289.7979      859817.1875                289.7584  2020-09-30       13.4576


-----Stock trend report: 亨通光电-----
{'code': '600487.XSHG', 'display_name': '亨通光电', 'name': 'HTGD', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.91%
ema20 bias: -4.35%
ema5 > ema20: True
ema5 angle
0   -5.139781
1    2.483253
2    9.029471
3    5.101530
4    4.736118
ema20 angle
0   -4.402280
1   -2.298053
2    0.047818
3   -0.229571
4    0.174262
NATR
108    2.377462
109    2.407643
110    2.421957
111    2.383696
112    2.331312
113    2.275868
114    2.253100
115    2.236612
116    2.183280
117    2.159495
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58774176  600487.XSHG   26.2002          0.3795    1.9357     0.885    73.2127     195276.3125    281.5884      190512.1875                274.7186  2020-09-30       20.6728


-----Stock trend report: 烽火通信-----
{'code': '600498.XSHG', 'display_name': '烽火通信', 'name': 'FHTX', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.13%
ema20 bias: -6.33%
ema5 > ema20: True
ema5 angle
0    -2.811550
1    10.051802
2    16.778362
3    12.280047
4     2.011053
ema20 angle
0   -4.798771
1   -0.914110
2    2.173036
3    2.238720
4    0.225819
NATR
108    2.478967
109    2.534191
110    2.513895
111    2.426040
112    2.410882
113    2.343356
114    2.310127
115    2.266789
116    2.200704
117    2.172236
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58772713  600498.XSHG   45.8183          0.4053    2.6678    1.2571    15.2805     117014.6641    278.0268      111375.4922                264.6282  2020-09-30       28.4055


-----Stock trend report: 恒生电子-----
{'code': '600570.XSHG', 'display_name': '恒生电子', 'name': 'HSDZ', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: False
long arrange: False
ema5 bias: 0.65%
ema20 bias: 0.14%
ema5 > ema20: True
ema5 angle
0    10.831510
1    31.280859
2    55.864576
3    56.945837
4   -23.695315
ema20 angle
0    -8.506995
1     0.103821
2    17.084967
3    23.565677
4    -1.343836
NATR
108    3.820158
109    3.823915
110    3.664736
111    3.619828
112    3.516564
113    3.372379
114    3.305635
115    3.207239
116    3.106700
117    3.359727
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58774127  600570.XSHG   95.2052          0.5962   23.1497    25.946   302.1465     104409.0781   1029.3691      104409.0781               1029.3691  2020-09-30       72.7033


-----Stock trend report: 西安银行-----
{'code': '600928.XSHG', 'display_name': '西安银行', 'name': 'XAYH', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: False
long arrange: False
ema5 bias: -0.20%
ema20 bias: -0.97%
ema5 > ema20: True
ema5 angle
0   -3.003322
1   -0.667122
2    3.561334
3    1.422065
4   -0.006689
ema20 angle
0   -1.148646
1   -0.657391
2    0.551088
3    0.225781
4   -0.068557
NATR
108    2.585967
109    2.646670
110    2.776196
111    2.801837
112    2.740080
113    2.769695
114    2.672284
115    2.735923
116    2.667955
117    2.631743
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58770859  600928.XSHG    8.6743          1.0786    0.9705    3.4221   -18.4386     444444.4375    233.3333      115563.5391                 60.6709  2020-09-30        8.7228


-----Stock trend report: 东方证券-----
{'code': '600958.XSHG', 'display_name': '东方证券', 'name': 'DFZQ', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: True
long arrange: False
ema5 bias: 0.64%
ema20 bias: 0.81%
ema5 > ema20: False
ema5 angle
0   -5.696492
1    1.155242
2    8.536930
3    1.149974
4   -2.669054
ema20 angle
0   -1.250332
1    0.287314
2    2.495632
3    0.949680
4   -0.122898
NATR
108    3.337066
109    3.316568
110    3.461076
111    3.703071
112    3.570030
113    3.759503
114    3.606701
115    3.488129
116    3.549890
117    3.513568
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58773936  600958.XSHG   28.0358          1.7416    1.4165    3.7449     4.6213     699365.5625    771.4002      567736.0625                626.2129  2020-09-30       31.6786


-----Stock trend report: 国泰君安-----
{'code': '601211.XSHG', 'display_name': '国泰君安', 'name': 'GTJA', 'type': 'stock', 'parent': None}
above5: False
above20: True
above60: True
long arrange: False
ema5 bias: 0.23%
ema20 bias: 1.00%
ema5 > ema20: False
ema5 angle
0    -3.211598
1     3.581582
2    11.037572
3     2.864738
4    -1.144197
ema20 angle
0   -1.774739
1    0.030788
2    2.536293
3    0.986529
4    0.019586
NATR
108    2.556166
109    2.498056
110    2.531819
111    2.441391
112    2.327853
113    2.314869
114    2.253436
115    2.248583
116    2.225099
117    2.191464
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58773647  601211.XSHG   17.9129          0.3146    1.3413    5.1311    19.1847     890795.0625   1624.8102       751612.375                1370.941  2020-09-30       18.8121


-----Stock trend report: 上海银行-----
{'code': '601229.XSHG', 'display_name': '上海银行', 'name': 'SHYH', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -0.26%
ema20 bias: 0.14%
ema5 > ema20: False
ema5 angle
0   -1.675845
1   -0.926482
2    2.245922
3    2.070104
4    0.616705
ema20 angle
0   -0.952824
1   -0.807537
2    0.087832
3    0.243167
4    0.001741
NATR
108    1.593361
109    1.582460
110    1.542787
111    1.490000
112    1.453173
113    1.492604
114    1.463167
115    1.489006
116    1.463418
117    1.434374
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58773980  601229.XSHG    5.5824          0.1289    0.7108      2.31     4.8913     1420652.875   1156.4114      1359614.375               1106.7261  2020-09-30        5.6973


-----Stock trend report: 农业银行-----
{'code': '601288.XSHG', 'display_name': '农业银行', 'name': 'NYYH', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: False
long arrange: False
ema5 bias: -0.11%
ema20 bias: -0.85%
ema5 > ema20: True
ema5 angle
0    0.002180
1    0.001453
2    0.382934
3   -0.126678
4   -0.084452
ema20 angle
0   -0.045234
1   -0.040926
2    0.072106
3   -0.043896
4   -0.039715
NATR
108    0.845355
109    0.832816
110    0.818680
111    0.862628
112    0.851131
113    0.880466
114    0.885174
115    0.906359
116    0.914527
117    0.894269
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58773771  601288.XSHG    5.5615          0.0636    0.6173    1.7247     4.9566      34998304.0  11094.4619       29405530.0               9321.5527  2020-09-30        5.2308


-----Stock trend report: 工商银行-----
{'code': '601398.XSHG', 'display_name': '工商银行', 'name': 'GSYH', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: False
long arrange: False
ema5 bias: -0.15%
ema20 bias: -0.47%
ema5 > ema20: True
ema5 angle
0    0.038295
1   -0.165455
2    0.844562
3   -0.200859
4   -0.133906
ema20 angle
0   -0.085353
1   -0.131792
2    0.153596
3   -0.079301
4   -0.071749
NATR
108    0.873549
109    0.872773
110    0.855910
111    0.873485
112    0.874239
113    0.868216
114    0.851485
115    0.869100
116    0.886172
117    0.851910
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58771802  601398.XSHG     5.983          0.0561    0.6945    2.0373     4.0298      35640624.0  17535.1875       26961222.0              13264.9209  2020-09-30        5.6162


-----Stock trend report: 中国建筑-----
{'code': '601668.XSHG', 'display_name': '中国建筑', 'name': 'ZGJZ', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.03%
ema20 bias: 0.21%
ema5 > ema20: False
ema5 angle
0   -0.107986
1    0.309977
2    1.161422
3    0.010445
4    0.006964
ema20 angle
0   -0.141613
1   -0.018992
2    0.255652
3    0.013036
4    0.011795
NATR
108    1.692805
109    1.706300
110    1.620296
111    1.563765
112    1.517271
113    1.484938
114    1.457498
115    1.465078
116    1.454947
117    1.420914
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58772831  601668.XSHG    5.1478          0.3637    0.7961    0.1458   322.1258       4196507.0   2131.8257       4125360.25               2095.6831  2020-09-30        5.0901


-----Stock trend report: 光大证券-----
{'code': '601788.XSHG', 'display_name': '光大证券', 'name': 'GDZQ', 'type': 'stock', 'parent': None}
above5: False
above20: True
above60: True
long arrange: False
ema5 bias: 0.05%
ema20 bias: 4.69%
ema5 > ema20: False
ema5 angle
0    -7.426726
1    -4.017542
2    14.027775
3    -0.960813
4    -0.067645
ema20 angle
0   -2.349078
1   -1.853065
2    3.176063
3   -0.124672
4    0.050903
NATR
108    5.187448
109    5.065474
110    4.855932
111    4.664683
112    4.541275
113    4.503930
114    4.302586
115    4.183173
116    4.235794
117    4.103580
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58773703  601788.XSHG    91.114          1.2494    2.0507    9.6283   -11.8258       461078.75   1012.0679       390669.875                857.5204  2020-09-30      178.1983


-----Stock trend report: 建设银行-----
{'code': '601939.XSHG', 'display_name': '建设银行', 'name': 'JSYH', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: False
long arrange: False
ema5 bias: 0.05%
ema20 bias: -0.09%
ema5 > ema20: True
ema5 angle
0   -0.158681
1   -0.296770
2    1.520664
3   -0.131899
4   -0.087933
ema20 angle
0   -0.098884
1   -0.144034
2    0.360784
3   -0.000976
4   -0.000883
NATR
108    1.203707
109    1.194935
110    1.165942
111    1.189309
112    1.183151
113    1.189769
114    1.188018
115    1.213341
116    1.230244
117    1.188677
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58772650  601939.XSHG    6.1461          0.6087    0.7114    2.0969   -17.3797      25001098.0  15375.6748        959365.75                590.0099  2020-09-30        5.7644


-----Stock trend report: 养元饮品-----
{'code': '603156.XSHG', 'display_name': '养元饮品', 'name': 'YYYP', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -0.32%
ema20 bias: 3.05%
ema5 > ema20: False
ema5 angle
0   -8.151494
1   -2.985777
2    2.970636
3   -6.583025
4    3.037488
ema20 angle
0   -2.150408
1   -1.236955
2    0.299423
3   -2.183561
4    0.151564
NATR
108    4.784674
109    4.791419
110    4.744541
111    4.731774
112    4.771001
113    4.546285
114    4.349695
115    4.154592
116    4.100882
117    4.027377
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
