Welcome!!!
report first level market breadth
HS300 index
4    7.351961
ema20 angle
0   -0.529234
1    0.339660
2    0.252747
3   -0.426123
4    1.796556
NATR
108    2.399342
109    2.380719
110    2.279793
111    2.203181
112    2.105214
113    2.078849
114    2.021525
115    1.947893
116    1.948354
117    2.127155
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58805626  002024.XSHE   11.2409             NaN    0.9682    0.3361   -13.7008     931003.9375    847.2136        777383.25                707.4187  2020-10-01        8.6073


-----Stock trend report: 天齐锂业-----
{'code': '002466.XSHE', 'display_name': '天齐锂业', 'name': 'TQLY', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.96%
ema20 bias: -3.72%
ema5 > ema20: True
ema5 angle
0     8.828121
1    21.811603
2    14.043668
3    -6.460702
4    29.008559
ema20 angle
0   -2.409423
1    2.673307
2    2.146621
3   -2.638694
4    7.874186
NATR
108    5.822195
109    5.583218
110    5.500241
111    5.411117
112    5.657197
113    5.715132
114    5.438469
115    5.270030
116    5.425352
117    5.229246
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58807526  002466.XSHE   -4.2723             NaN    4.6462    7.1102    32.7248     147709.9375    293.6474      147344.2812                292.9204  2020-10-01       -4.9077


-----Stock trend report: 雅戈尔-----
{'code': '600177.XSHG', 'display_name': '雅戈尔', 'name': 'YGE', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.14%
ema20 bias: 1.49%
ema5 > ema20: False
ema5 angle
0    2.847351
1    3.423602
2    1.520822
3    1.014014
4    1.821379
ema20 angle
0   -0.043174
1    0.397470
2    0.141352
3    0.127890
4    0.443105
NATR
108    2.431760
109    2.404038
110    2.330060
111    2.224430
112    2.164219
113    2.165130
114    2.108965
115    2.040591
116    1.986279
117    1.969838
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58806547  600177.XSHG    6.5478             NaN    1.1664    2.1337   -29.8454     462900.3125     315.698      462900.3125                 315.698  2020-10-01        7.9473


-----Stock trend report: 西安银行-----
{'code': '600928.XSHG', 'display_name': '西安银行', 'name': 'XAYH', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.16%
ema20 bias: -0.84%
ema5 > ema20: True
ema5 angle
0   -0.667122
1    3.561334
2    1.422065
3   -0.006689
4    1.523066
ema20 angle
0   -0.657388
1    0.551090
2    0.225783
3   -0.068555
4    0.374507
NATR
108    2.646738
109    2.776260
110    2.801898
111    2.740136
112    2.769748
113    2.672332
114    2.735966
115    2.667995
116    2.631781
117    2.628694
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58806113  600928.XSHG    8.6743             NaN    0.9705    3.4221   -18.4386     444444.4375    233.3333      115563.5391                 60.6709  2020-10-01        8.7228


-----Stock trend report: 上海银行-----
{'code': '601229.XSHG', 'display_name': '上海银行', 'name': 'SHYH', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.03%
ema20 bias: 0.19%
ema5 > ema20: False
ema5 angle
0   -0.926482
1    2.245922
2    2.070104
3    0.616705
4    1.747509
ema20 angle
0   -0.807535
1    0.087834
2    0.243169
3    0.001742
4    0.383541
NATR
108    1.582473
109    1.542799
110    1.490011
111    1.453183
112    1.492613
113    1.463176
114    1.489014
115    1.463425
116    1.434381
117    1.448934
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58809234  601229.XSHG    5.5824             NaN    0.7108      2.31     4.8913     1420652.875   1156.4114      1359614.375               1106.7261  2020-10-01        5.6973


-----Stock trend report: 成都银行-----
{'code': '601838.XSHG', 'display_name': '成都银行', 'name': 'CDYH', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.71%
ema20 bias: 5.08%
ema5 > ema20: False
ema5 angle
0   -1.793370
1    4.524168
2    1.112402
3    2.077681
4    8.391668
ema20 angle
0   -1.361343
1    0.405089
2   -0.179157
3    0.219875
4    2.216818
NATR
108    4.067858
109    4.050377
110    3.882750
111    3.903955
112    3.751348
113    3.624211
114    3.539297
115    3.502691
116    3.405548
117    3.416996
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58805809  601838.XSHG    6.1542             NaN    0.9692    2.6571   -64.6462      361225.125    356.8904      189483.4844                187.2097  2020-10-01        6.4294


-----Stock trend report: 中煤能源-----
{'code': '601898.XSHG', 'display_name': '中煤能源', 'name': 'ZMNY', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.55%
ema20 bias: 0.35%
ema5 > ema20: True
ema5 angle
0    0.507468
1    1.865545
2    1.053032
3    0.702065
4    1.804369
ema20 angle
0   -0.216931
1    0.240265
2    0.162816
3    0.147310
4    0.515237
NATR
108    2.142857
109    2.075609
110    2.059485
111    2.011974
112    2.014503
113    2.003598
114    1.981864
115    1.932801
116    1.900303
117    1.959495
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58807710  601898.XSHG   12.5636             NaN    0.5315    0.4019     3.9126     1325866.375    521.0655      915200.0625                359.6736  2020-10-01         9.261


-----Stock trend report: 兆易创新-----
{'code': '603986.XSHG', 'display_name': '兆易创新', 'name': 'ZYCX', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: 0.47%
ema20 bias: -6.59%
ema5 > ema20: True
ema5 angle
0    55.389376
1    74.123369
2    61.485530
3    33.175863
4    59.862796
ema20 angle
0   -15.678917
1    25.389560
2    15.939418
3     5.403655
4    24.380103
NATR
108    4.028270
109    3.980832
110    3.997340
111    3.840944
112    3.691170
113    3.572906
114    3.477981
115    3.404427
116    3.333438
117    3.321935
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58809009  603986.XSHG  104.3032             NaN    8.0362   22.3124    35.3771       47157.082    816.3362       41789.0312                723.4099  2020-10-01      134.5043


Near EMA20 -----------------------------------------------
-----Stock trend report: 美锦能源-----
{'code': '000723.XSHE', 'display_name': '美锦能源', 'name': 'MJNY', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: False
long arrange: False
ema5 bias: -1.46%
ema20 bias: -1.59%
ema5 > ema20: True
ema5 angle
0   -1.607399
1    2.745726
2    2.784619
3   -0.815866
4    2.319567
ema20 angle
0   -1.848005
1   -0.581219
2   -0.253045
3   -0.992790
4   -0.079819
NATR
108    4.065138
109    3.915477
110    3.753439
111    3.728642
112    3.942838
113    3.774097
114    3.662860
115    3.618493
116    3.604377
117    3.468233
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58806664  000723.XSHE   62.1754             NaN    2.9958    2.1227   547.7057     407809.3125    246.3168      377397.1562                227.9479  2020-10-01        25.773


-----Stock trend report: 华东医药-----
{'code': '000963.XSHE', 'display_name': '华东医药', 'name': 'HDYY', 'type': 'stock', 'parent': None}
above5: False
above20: True
above60: False
long arrange: False
ema5 bias: 0.65%
ema20 bias: -0.38%
ema5 > ema20: True
ema5 angle
0    13.266717
1    16.901444
2    11.817729
3     5.681622
4    -3.833476
ema20 angle
0    1.626863
1    3.867396
2    3.608751
3    2.612765
4    0.182878
NATR
108    3.269115
109    3.161210
110    3.162319
111    3.094695
112    3.113869
113    3.045216
114    2.939575
115    2.865234
116    2.822388
117    2.822274
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58808775  000963.XSHE   14.6608             NaN    3.1805    1.2765   624.3035     174980.9531     432.203      174978.4375                432.1967  2020-10-01       15.3638


-----Stock trend report: 深南电路-----
{'code': '002916.XSHE', 'display_name': '深南电路', 'name': 'SNDL', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: False
long arrange: False
ema5 bias: -0.25%
ema20 bias: -8.90%
ema5 > ema20: True
ema5 angle
0    48.211859
1    68.858023
2    60.727015
3    -4.043700
4    -0.981320
ema20 angle
0   -10.311393
1    19.854854
2    18.975838
3    -2.799037
4    -2.042508
NATR
108    4.208635
109    4.070133
110    4.026815
111    3.915301
112    3.810417
113    3.698886
114    3.596491
115    3.435783
116    3.557006
117    3.423059
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58807693  002916.XSHE   38.3679             NaN   10.6104     4.895     86.943      48941.3867    570.1671       15325.5029                178.5421  2020-10-01       46.2507


-----Stock trend report: 浦发银行-----
{'code': '600000.XSHG', 'display_name': '浦发银行', 'name': 'PFYH', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: False
long arrange: False
ema5 bias: -1.23%
ema20 bias: -2.99%
ema5 > ema20: True
ema5 angle
0   -1.006580
1    2.573898
2    0.762115
3    0.317118
4    3.073246
ema20 angle
0   -1.946970
1   -0.834520
2   -1.027821
3   -0.984504
4   -0.072320
NATR
108    1.432960
109    1.387619
110    1.342720
111    1.318949
112    1.336452
113    1.305283
114    1.346975
115    1.309729
116    1.262424
117    1.294287
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58809328  600000.XSHG    4.9429             NaN    0.5488    1.4171     2.0856      2935213.25   2756.1653       2935213.25               2756.1653  2020-10-01        4.6785


-----Stock trend report: 包钢股份-----
{'code': '600010.XSHG', 'display_name': '包钢股份', 'name': 'BGGF', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: -0.07%
ema20 bias: 0.30%
ema5 > ema20: False
ema5 angle
0    0.140916
1    0.475904
2    0.317274
3   -0.170453
4    0.077350
ema20 angle
0   -0.038010
1    0.074745
2    0.067626
3   -0.047949
4    0.011185
NATR
108    2.648527
109    2.583571
110    2.523253
111    2.467245
112    2.415236
113    2.346538
114    2.323596
115    2.278690
116    2.275561
117    2.217061
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58805467  600010.XSHG -181.1278             NaN    0.9951    0.8588  -103.4948       4558503.5    524.2279       3167721.25                364.2879  2020-10-01       78.4854


-----Stock trend report: 宝钢股份-----
{'code': '600019.XSHG', 'display_name': '宝钢股份', 'name': 'BGGF', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: True
long arrange: False
ema5 bias: 0.10%
ema20 bias: 1.11%
ema5 > ema20: False
ema5 angle
0    1.469350
1    1.743185
2    0.207554
3   -0.625547
4   -0.226061
ema20 angle
0    0.278016
1    0.469799
2    0.152229
3   -0.080538
4   -0.018300
NATR
108    1.806608
109    1.750155
110    1.673015
111    1.607985
112    1.598667
113    1.579993
114    1.511740
115    1.502718
116    1.477973
117    1.440950
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58807744  600019.XSHG   11.0184             NaN      0.63    0.3956    49.6406      2227128.75   1111.3373       2215598.25               1105.5835  2020-10-01        8.9456


-----Stock trend report: 中国石化-----
{'code': '600028.XSHG', 'display_name': '中国石化', 'name': 'ZGSH', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: False
long arrange: False
ema5 bias: -0.15%
ema20 bias: -1.24%
ema5 > ema20: True
ema5 angle
0    0.521386
1    0.920477
2    0.231732
3   -0.227481
4    0.039331
ema20 angle
0   -0.023093
1    0.142808
2    0.020073
3   -0.090973
4   -0.027742
NATR
108    0.895379
109    0.868148
110    0.861223
111    0.836432
112    0.864055
113    0.870954
114    0.892804
115    0.887628
116    0.901317
117    0.871158
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58808104  600028.XSHG  140.4297             NaN    0.6837    0.1892   -74.7141      12107121.0   4733.8843        9555777.0               3736.3088  2020-10-01        8.2198


-----Stock trend report: 葛洲坝-----
{'code': '600068.XSHG', 'display_name': '葛洲坝', 'name': 'GZB', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.01%
ema20 bias: -2.11%
ema5 > ema20: True
ema5 angle
0    1.957983
1    2.831407
2    0.743188
3    0.495474
4    0.330321
ema20 angle
0    0.014764
1    0.449887
2    0.079645
3    0.072060
4    0.065197
NATR
108    1.861419
109    1.782584
110    1.721388
111    1.646210
112    1.611067
113    1.616929
114    1.586433
115    1.581460
116    1.468499
117    1.363606
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58807673  600068.XSHG    6.1095             NaN    0.8613     0.264    -8.2032       460477.75    273.5238        460477.75                273.5238  2020-10-01        5.0264


-----Stock trend report: 北方稀土-----
{'code': '600111.XSHG', 'display_name': '北方稀土', 'name': 'BFXT', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: False
long arrange: False
ema5 bias: -0.86%
ema20 bias: -1.97%
ema5 > ema20: True
ema5 angle
0    4.066514
1    9.874091
2    6.995678
3    0.294431
4    2.105196
ema20 angle
0   -1.758075
1    0.482407
2    0.545592
3   -0.761357
4   -0.143214
NATR
108    3.642209
109    3.669284
110    3.535810
111    3.364218
112    3.254431
113    3.180658
114    3.111082
115    3.026935
116    3.052316
117    2.966653
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58805668  600111.XSHG   57.5141             NaN    3.9431     2.034     78.294     363306.5938    390.1913      363306.5938                390.1913  2020-10-01       63.3125


-----Stock trend report: 上海建工-----
{'code': '600170.XSHG', 'display_name': '上海建工', 'name': 'SHJG', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: False
long arrange: False
ema5 bias: -0.16%
ema20 bias: -0.00%
ema5 > ema20: False
ema5 angle
0    0.084767
1    0.629443
2    0.419638
3    0.279761
4   -0.004476
ema20 angle
0   -0.146439
1    0.031210
2    0.028237
3    0.025548
4   -0.031452
NATR
108    1.584301
109    1.545246
110    1.494546
111    1.433728
112    1.432400
113    1.390434
114    1.369773
115    1.317428
116    1.291570
117    1.271609
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58807345  600170.XSHG    8.5548             NaN    1.0353    0.1335     3.0385       890439.75    275.1459        890439.75                275.1459  2020-10-01        7.0008


-----Stock trend report: 白云山-----
{'code': '600332.XSHG', 'display_name': '白云山', 'name': 'BYS', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: False
long arrange: False
ema5 bias: -0.45%
ema20 bias: -2.96%
ema5 > ema20: True
ema5 angle
0     3.405335
1    14.913712
2    15.689533
3     0.797920
4     2.249694
ema20 angle
0   -3.628437
1    0.423300
2    2.073672
3   -0.960409
4   -0.377912
NATR
108    2.246871
109    2.290150
110    2.237183
111    2.161124
112    2.075078
113    2.010978
114    1.996176
115    1.960134
116    1.982202
117    1.885890
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58808454  600332.XSHG   20.4035             NaN     1.964    0.7906    22.3721     162579.0938    490.8263      140589.0938                424.4385  2020-10-01       15.3918


-----Stock trend report: 烽火通信-----
{'code': '600498.XSHG', 'display_name': '烽火通信', 'name': 'FHTX', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: False
long arrange: False
ema5 bias: -0.09%
ema20 bias: -6.14%
ema5 > ema20: True
ema5 angle
0    10.051802
1    16.778362
2    12.280047
3     2.011053
4     0.577292
ema20 angle
0   -0.914122
1    2.173025
2    2.238710
3    0.225809
4   -0.013965
NATR
108    2.534424
109    2.514114
110    2.426243
111    2.411069
112    2.343531
113    2.310285
114    2.266932
115    2.200836
116    2.172361
117    2.116210
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58807967  600498.XSHG   45.8183             NaN    2.6678    1.2571    15.2805     117014.6641    278.0268      111375.4922                264.6282  2020-10-01       28.4055


-----Stock trend report: 川投能源-----
{'code': '600674.XSHG', 'display_name': '川投能源', 'name': 'CTNY', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: True
long arrange: False
ema5 bias: -0.33%
ema20 bias: 1.74%
ema5 > ema20: False
ema5 angle
0   -0.610046
1    0.548198
2    0.556444
3    0.179989
4    0.692915
ema20 angle
0   -0.615952
1   -0.284472
2   -0.202814
3   -0.238065
4   -0.051691
NATR
108    1.803925
109    1.785773
110    1.751557
111    1.738409
112    1.746245
113    1.705411
114    1.662337
115    1.585371
116    1.538687
117    1.503741
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58808410  600674.XSHG    14.223             NaN    1.6479   52.2848     16.966       440214.25    431.8502        440214.25                431.8502  2020-10-01       14.6531


-----Stock trend report: 江苏银行-----
{'code': '600919.XSHG', 'display_name': '江苏银行', 'name': 'JSYH', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: True
long arrange: False
ema5 bias: -1.00%
ema20 bias: 0.80%
ema5 > ema20: False
ema5 angle
0   -2.109695
1    1.457369
2    0.207846
3   -0.243405
4    1.365354
ema20 angle
0   -1.278023
1   -0.337985
2   -0.524054
3   -0.583272
4   -0.091202
NATR
108    2.249248
109    2.180537
110    2.156137
111    2.142941
112    2.255635
113    2.177758
114    2.201955
115    2.149691
116    2.083226
117    2.057643
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58809403  600919.XSHG     4.713             NaN    0.6101    1.4588    -13.506       1154451.0    701.9062       1143026.75                694.9603  2020-10-01        4.8015


-----Stock trend report: 渝农商行-----
{'code': '601077.XSHG', 'display_name': '渝农商行', 'name': 'YNSX', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.24%
ema20 bias: -0.47%
ema5 > ema20: True
ema5 angle
0    0.296219
1    1.915636
2    0.513611
3   -0.421518
4    0.673879
ema20 angle
0   -0.286002
1    0.232339
2   -0.008057
3   -0.225557
4    0.068760
NATR
108    1.549322
109    1.498437
110    1.451212
111    1.393106
112    1.367763
113    1.330968
114    1.409487
115    1.389418
116    1.413792
117    1.426209
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58806342  601077.XSHG    6.1659             NaN    0.6275    2.0767    -9.0007       1135700.0    566.7143         135700.0                 67.7143  2020-10-01        5.8066


-----Stock trend report: 财通证券-----
{'code': '601108.XSHG', 'display_name': '财通证券', 'name': 'CTZQ', 'type': 'stock', 'parent': None}
above5: False
above20: True
above60: True
long arrange: True
ema5 bias: 0.72%
ema20 bias: 3.89%
ema5 > ema20: False
ema5 angle
0   -1.015005
1    9.361291
2    1.140235
3   -6.092158
4   -2.737830
ema20 angle
0    0.750424
1    3.566447
2    1.757092
3   -0.374169
4    0.043433
NATR
108    4.340548
109    4.228026
110    4.171318
111    4.036398
112    4.141400
113    3.978176
114    3.816615
115    3.843552
116    3.859068
117    3.715268
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58806459  601108.XSHG   26.1708             NaN     2.432    9.2442    11.2315        358900.0     513.227      240669.2656                 344.157  2020-10-01       27.4004


-----Stock trend report: 工业富联-----
{'code': '601138.XSHG', 'display_name': '工业富联', 'name': 'GYFL', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: False
long arrange: False
ema5 bias: -0.05%
ema20 bias: -2.31%
ema5 > ema20: True
ema5 angle
0    7.055361
1    7.923349
2    3.592579
3   -1.421221
4    0.198237
ema20 angle
0    0.557779
1    1.432019
2    0.804747
3   -0.363188
4   -0.001200
NATR
108    2.574082
109    2.531274
110    2.443952
111    2.438495
112    2.380205
113    2.328576
114    2.232831
115    2.209803
116    2.253528
117    2.166333
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58808261  601138.XSHG   14.8637             NaN    2.9642     0.651    25.2687      1987210.25   2700.6189      187011.3594                254.1484  2020-10-01       14.5146


-----Stock trend report: 国泰君安-----
{'code': '601211.XSHG', 'display_name': '国泰君安', 'name': 'GTJA', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.22%
ema20 bias: 1.00%
ema5 > ema20: False
ema5 angle
0     3.581582
1    11.037572
2     2.864738
3    -1.144197
4     0.192027
ema20 angle
0    0.030785
1    2.536290
2    0.986526
3    0.019583
4    0.290552
NATR
108    2.498079
109    2.531839
110    2.441411
111    2.327871
112    2.314886
113    2.253451
114    2.248597
115    2.225112
116    2.191476
117    2.117575
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58808901  601211.XSHG   17.9129             NaN    1.3413    5.1311    19.1847     890795.0625   1624.8102       751612.375                1370.941  2020-10-01       18.8121


-----Stock trend report: 红塔证券-----
{'code': '601236.XSHG', 'display_name': '红塔证券', 'name': 'HTZQ', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: False
long arrange: False
ema5 bias: -0.41%
ema20 bias: -4.89%
ema5 > ema20: True
ema5 angle
0     3.121795
1    12.754489
2     4.815209
3    -1.365674
4     1.953403
ema20 angle
0   -1.645810
1    1.620427
2    0.375140
3   -0.970105
4   -0.059288
NATR
108    3.788874
109    3.638686
110    3.458279
111    3.288313
112    3.274815
113    3.128467
114    3.072000
115    3.040790
116    2.989434
117    2.867347
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58807611  601236.XSHG   50.1309             NaN    4.8183    17.633  -684.3908     363340.5312    664.5498      147492.0156                269.7629  2020-10-01       79.3453


-----Stock trend report: 农业银行-----
{'code': '601288.XSHG', 'display_name': '农业银行', 'name': 'NYYH', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: False
long arrange: False
ema5 bias: -0.05%
ema20 bias: -0.81%
ema5 > ema20: True
ema5 angle
0    0.001453
1    0.382934
2   -0.126678
3   -0.084452
4    0.134684
ema20 angle
0   -0.040926
1    0.072107
2   -0.043895
3   -0.039715
4    0.018635
NATR
108    0.832837
109    0.818700
110    0.862646
111    0.851148
112    0.880482
113    0.885189
114    0.906373
115    0.914540
116    0.894281
117    0.895178
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58809025  601288.XSHG    5.5615             NaN    0.6173    1.7247     4.9566      34998304.0  11094.4619       29405530.0               9321.5527  2020-10-01        5.2308


-----Stock trend report: 交通银行-----
{'code': '601328.XSHG', 'display_name': '交通银行', 'name': 'JTYH', 'type': 'stock', 'parent': None}
above5: True
above20: False
above60: False
long arrange: False
ema5 bias: -0.56%
ema20 bias: -1.91%
ema5 > ema20: True
ema5 angle
0   -0.322367
1    0.739973
2    0.111372
3   -0.307720
4    0.558775
ema20 angle
0   -0.404496
1   -0.093142
2   -0.193405
3   -0.284118
4   -0.038792
NATR
108    0.895529
109    0.862822
110    0.846230
111    0.851888
112    0.888922
113    0.870710
114    0.892896
115    0.879525
116    0.882941
117    0.890384
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58805709  601328.XSHG    4.7462             NaN    0.4963    1.3985     5.0312       7426272.5   3371.5278        3925086.5               1781.9893  2020-10-01        4.3627


-----Stock trend report: 上海医药-----
{'code': '601607.XSHG', 'display_name': '上海医药', 'name': 'SHYY', 'type': 'stock', 'parent': None}
above5: False
above20: False
above60: True
long arrange: False
ema5 bias: 0.23%
ema20 bias: 0.65%
ema5 > ema20: False
ema5 angle
0     5.387456
1    12.746039
2    10.986514
3     2.638947
4    -1.485877
ema20 angle
0   -0.620454
1    2.111456
2    2.618779
3    1.006737
4   -0.016692
NATR
108    3.195767
109    3.172174
110    3.137853
111    3.049837
112    3.062466
113    2.960404
114    2.853725
115    2.780897
116    2.751572
117    2.688340
fundamental 
   Unnamed: 0        id         code  pe_ratio  turnover_ratio  pb_ratio  ps_ratio  pcf_ratio  capitalization  market_cap  circulating_cap  circulating_market_cap         day  pe_ratio_lyr
0           0  58808178  601607.XSHG    13.622             NaN    1.3449    0.3186     7.6257     284208.9375    577.2283         192293.5                390.5481  2020-10-01       14.1443


-----Stock trend report: 中国建筑-----
{'code': '601668.XSHG', 'display_name': '中国建筑', 'name': 'ZGJZ', 'type': 'stock', 'parent': None}
above5: True
above20: True
above60: True
long arrange: False
ema5 bias: 0.08%
ema20 bias: 0.22%
ema5 > ema20: False
ema5 angle
0    0.309977
1    1.161422
2    0.010445
3    0.006964
4    0.195627
ema20 angle
0   -0.018991
1    0.255653
2    0.013037
3    0.011795
4    0.065239
